# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_Zeeman (J)	ext_topologicalcharge ()	Temp (K)	LastErr ()
2.3920129689437617e-08	-0.00039971946	-0.0063046515	0.7604391	0	0	0.23407985	5.175793e-16	-4.0152985e-16	4.3397622e-16	6.672948e-16	-1.8665018e-16	-12.781094	750	4.155974e-06
2.3930122776231897e-08	-0.0010396254	-0.008352212	0.76119083	0	0	0.23406984	5.2274776e-16	-4.02336e-16	4.3473918e-16	6.665851e-16	-1.8682674e-16	-13.151685	750	4.314691e-06
2.3940045864462012e-08	0.0021179088	-0.0061499868	0.7611147	0	0	0.23406002	5.033926e-16	-4.0184768e-16	4.3445662e-16	6.629866e-16	-1.8680011e-16	-14.33281	750	2.534589e-06
2.3950030713198015e-08	0.0037534055	-0.0032180275	0.7597312	0	0	0.23405002	5.1164263e-16	-4.0098333e-16	4.332654e-16	6.676383e-16	-1.8645262e-16	-15.244924	750	3.4201025e-06
2.3960065586634742e-08	0.005118214	-0.0031772216	0.759838	0	0	0.23403999	4.8747683e-16	-4.006887e-16	4.3307807e-16	6.65809e-16	-1.8647082e-16	-12.745738	750	2.92648e-06
2.3970024721728673e-08	0.006788751	-0.0019848363	0.75973713	0	0	0.23403	5.1194756e-16	-4.0088299e-16	4.3339907e-16	6.648345e-16	-1.8643816e-16	-11.54895	750	3.337794e-06
2.3980024275374194e-08	0.005065967	-0.0010520751	0.7584022	0	0	0.23401998	5.0494805e-16	-4.0046005e-16	4.3273023e-16	6.65068e-16	-1.8610257e-16	-15.62845	750	3.7910436e-06
2.3990000096931938e-08	0.0035957012	1.0795426e-05	0.7577425	0	0	0.23401	5.0857563e-16	-3.9957151e-16	4.3177404e-16	6.6635404e-16	-1.8593281e-16	-16.15553	750	3.100753e-06
2.4000000000000003e-08	0.0023282175	0.0029219294	0.75682867	0	0	0.23399998	4.9846825e-16	-3.9907079e-16	4.3132236e-16	6.667446e-16	-1.8570059e-16	-12.540847	750	4.046985e-08
2.40101512909115e-08	0.0014329928	0.00057549553	0.7556662	0	0	0.23399998	5.029969e-16	-3.9909982e-16	4.3124668e-16	6.6595424e-16	-1.8541538e-16	-16.044916	750	3.1298446e-06
2.402006780880051e-08	-0.0007609937	-0.0020664623	0.7578895	0	0	0.23399998	4.980955e-16	-4.0098444e-16	4.3290358e-16	6.5994947e-16	-1.859609e-16	-13.992957	750	3.969959e-06
2.4030111081275104e-08	-0.0016579651	-0.002163027	0.75670904	0	0	0.23399998	5.1071576e-16	-3.9969076e-16	4.3191743e-16	6.673971e-16	-1.8567125e-16	-14.8828945	750	6.9482167e-06
2.4040149148472872e-08	-0.005075698	-0.00086706877	0.754846	0	0	0.23399998	5.1941447e-16	-3.986075e-16	4.3068865e-16	6.647101e-16	-1.8521413e-16	-17.61005	750	2.8377399e-06
2.4050086342233658e-08	-0.0053739417	-0.00348661	0.75359297	0	0	0.23399998	5.146509e-16	-3.9806546e-16	4.301055e-16	6.639669e-16	-1.8490668e-16	-12.812762	750	4.2335173e-06
2.406012886500355e-08	-0.0046647545	-0.0074095004	0.7528683	0	0	0.23399998	5.292592e-16	-3.9805763e-16	4.299129e-16	6.6925995e-16	-1.8472887e-16	-13.002335	750	3.791707e-06
2.4070012340394712e-08	-0.0057964716	-0.00895721	0.75331	0	0	0.23399998	5.0406703e-16	-3.986275e-16	4.3045944e-16	6.6348154e-16	-1.8483724e-16	-13.975608	750	3.4464513e-06
2.4080059180026394e-08	-0.0054963096	-0.012687274	0.75217855	0	0	0.23399998	5.124558e-16	-3.974433e-16	4.293048e-16	6.6667396e-16	-1.8455961e-16	-17.945078	750	3.6661027e-06
2.4090088991967442e-08	-0.0048358715	-0.015492486	0.75095594	0	0	0.23399998	5.1728387e-16	-3.964185e-16	4.2833276e-16	6.681285e-16	-1.8425964e-16	-18.004408	750	3.7179755e-06
2.4100107403064455e-08	-0.0012234187	-0.017107222	0.751145	0	0	0.23399998	5.2206e-16	-3.972289e-16	4.2894278e-16	6.6574773e-16	-1.84306e-16	-16.53486	750	2.494223e-06
2.4110146777942302e-08	0.0003129813	-0.018972043	0.75259054	0	0	0.23399998	5.075019e-16	-3.9775667e-16	4.2937916e-16	6.6088676e-16	-1.8466073e-16	-18.403103	750	2.6997443e-06
2.4120127410429293e-08	0.0051156185	-0.014122387	0.75161904	0	0	0.23399998	5.206491e-16	-3.9692403e-16	4.287262e-16	6.6802386e-16	-1.8442237e-16	-21.105402	750	2.8790887e-06
2.4130007670364417e-08	0.0065282118	-0.010530222	0.75245774	0	0	0.23399998	5.1041417e-16	-3.9753808e-16	4.2953186e-16	6.6975695e-16	-1.8462816e-16	-19.033993	750	4.5719053e-06
2.414003434728445e-08	0.00803501	-0.008070101	0.75195026	0	0	0.23399998	5.082052e-16	-3.9763424e-16	4.2964883e-16	6.6920584e-16	-1.8450362e-16	-18.351797	750	3.1121863e-06
2.4150131488185077e-08	0.006025161	-0.008690227	0.7525512	0	0	0.23399998	5.078647e-16	-3.9786877e-16	4.2991443e-16	6.6115326e-16	-1.8465105e-16	-18.037428	750	3.159135e-06
2.4160109318482566e-08	0.0042665983	-0.0039388617	0.7510327	0	0	0.23399998	4.825782e-16	-3.9760102e-16	4.2929776e-16	6.6429136e-16	-1.842785e-16	-20.474714	750	3.0756946e-06
2.4170086995103983e-08	0.0026697898	-0.005490556	0.7514684	0	0	0.23399998	5.082782e-16	-3.9731925e-16	4.2963864e-16	6.6937467e-16	-1.8438537e-16	-21.029585	750	2.6119562e-06
2.41801140427233e-08	0.0043758377	-0.0066728005	0.751168	0	0	0.23399998	5.082696e-16	-3.9734795e-16	4.2934655e-16	6.6744666e-16	-1.8431168e-16	-22.450197	750	2.357574e-06
2.4190098151103192e-08	0.004313894	-0.006424875	0.75153774	0	0	0.23399998	5.1590516e-16	-3.983409e-16	4.302589e-16	6.6253546e-16	-1.844024e-16	-19.78875	750	3.2272596e-06
2.4200086768585698e-08	0.0039333263	-0.006174285	0.75012	0	0	0.23399998	5.227594e-16	-3.9737135e-16	4.2919639e-16	6.669955e-16	-1.8405452e-16	-19.57605	750	3.349326e-06
2.4210028618563355e-08	0.0021838453	-0.003737703	0.7510775	0	0	0.23399998	5.336139e-16	-3.9757463e-16	4.2949674e-16	6.680949e-16	-1.8428946e-16	-17.621645	750	2.7170706e-06
2.4220079074032284e-08	-0.0012067809	0.0011352352	0.75262797	0	0	0.23399998	5.026116e-16	-3.9867665e-16	4.3072396e-16	6.649932e-16	-1.8466992e-16	-18.89688	750	3.847403e-06
2.423010154129884e-08	-0.0033720713	-0.001098529	0.7523863	0	0	0.23399998	4.997291e-16	-3.986354e-16	4.307602e-16	6.641904e-16	-1.8461059e-16	-19.972569	750	5.9066438e-06
2.4240034215486265e-08	-0.0020045165	-0.0047384514	0.7525495	0	0	0.23399998	5.011726e-16	-3.9866365e-16	4.3071363e-16	6.663585e-16	-1.8465068e-16	-15.971721	750	2.7335548e-06
2.4250121639789268e-08	-0.00021222558	-0.0053671934	0.7552778	0	0	0.23399998	5.07467e-16	-3.9986424e-16	4.3187425e-16	6.6355073e-16	-1.853201e-16	-20.100422	750	3.436833e-06
2.4260129264461657e-08	0.00095567264	-0.0044874093	0.7554882	0	0	0.23399998	5.1118385e-16	-3.9994254e-16	4.319732e-16	6.640848e-16	-1.853717e-16	-15.852706	750	2.9555436e-06
2.4270083803856047e-08	-0.0002953967	-0.0020571565	0.75499195	0	0	0.23399998	5.0685933e-16	-3.9955275e-16	4.3187177e-16	6.692183e-16	-1.8524996e-16	-18.658808	750	4.6696236e-06
2.4280054940664486e-08	-0.0022772953	0.00045884727	0.7552626	0	0	0.23399998	5.0661326e-16	-3.9961365e-16	4.319865e-16	6.680043e-16	-1.8531638e-16	-19.594444	750	2.8537986e-06
2.429003373319374e-08	-0.0030839373	-0.00093882415	0.75489753	0	0	0.23399998	5.181577e-16	-3.9934057e-16	4.3155836e-16	6.674369e-16	-1.8522678e-16	-19.2377	750	3.1189597e-06
2.430011107862569e-08	-0.002284482	-0.0052820873	0.75520647	0	0	0.23399998	5.153607e-16	-3.9941545e-16	4.3162501e-16	6.654026e-16	-1.8530257e-16	-18.494892	750	3.1204697e-06
2.4310147206998628e-08	-0.00069306407	-0.0068306588	0.7562568	0	0	0.23399998	5.0549725e-16	-4.0023395e-16	4.3251517e-16	6.678997e-16	-1.855603e-16	-19.350592	750	2.934908e-06
2.4320017411669468e-08	-0.00011803256	-0.004684572	0.7566174	0	0	0.23399998	5.075017e-16	-4.003157e-16	4.3241111e-16	6.6430883e-16	-1.8564878e-16	-17.760437	750	4.3921514e-06
2.4330004626983464e-08	-0.00084247434	-0.005842072	0.7565059	0	0	0.23399998	5.124399e-16	-4.0009742e-16	4.3232045e-16	6.6795414e-16	-1.8562141e-16	-18.674639	750	2.95372e-06
2.434011031971945e-08	-0.0008658039	-0.006685588	0.7541285	0	0	0.23399998	5.244555e-16	-3.9774544e-16	4.300007e-16	6.711033e-16	-1.850381e-16	-14.3495035	750	3.6389165e-06
2.4350092798542613e-08	0.0006002754	-0.005426288	0.75514275	0	0	0.23399998	5.2524296e-16	-3.9944782e-16	4.3152334e-16	6.6341357e-16	-1.8528692e-16	-16.702913	750	3.7400844e-06
2.4360103082466212e-08	-5.363328e-05	-0.0031569647	0.7530394	0	0	0.23399998	5.1907116e-16	-3.9827524e-16	4.304051e-16	6.6297015e-16	-1.8477085e-16	-16.42976	750	3.0679505e-06
2.4370030118378954e-08	0.0015379536	-0.0018679067	0.7517315	0	0	0.23399998	5.0217857e-16	-3.9777625e-16	4.2970627e-16	6.648281e-16	-1.8444995e-16	-16.039589	750	2.8521854e-06
2.438010152746267e-08	0.0031429622	-0.0029924717	0.7513873	0	0	0.23399998	5.236263e-16	-3.9722748e-16	4.2934427e-16	6.667344e-16	-1.8436548e-16	-17.28332	750	5.5156256e-06
2.4390113272450485e-08	0.004864885	-0.002976315	0.75036067	0	0	0.23399998	5.2387627e-16	-3.9673046e-16	4.2865145e-16	6.6788034e-16	-1.841136e-16	-16.876709	750	3.4987477e-06
2.4400052848254796e-08	0.0069295987	-0.0016710407	0.7482105	0	0	0.23399998	5.27125e-16	-3.955352e-16	4.2755846e-16	6.7140326e-16	-1.8358603e-16	-19.532013	750	3.936561e-06
2.4410007986098063e-08	0.007525233	0.005141615	0.74808776	0	0	0.23399998	5.0583346e-16	-3.958957e-16	4.2765947e-16	6.621939e-16	-1.8355588e-16	-15.628495	750	3.878024e-06
2.4420035154332104e-08	0.006639313	0.008064029	0.74717224	0	0	0.23399998	5.1383856e-16	-3.9552497e-16	4.271255e-16	6.646213e-16	-1.8333123e-16	-17.558054	750	2.736557e-06
2.4430106479298704e-08	0.0035416249	0.0097946115	0.7475555	0	0	0.23399998	4.9310976e-16	-3.9513518e-16	4.2686599e-16	6.6667205e-16	-1.8342528e-16	-17.771942	750	3.879565e-06
2.4440125435806914e-08	0.0037231336	0.0077612805	0.7480305	0	0	0.23399998	5.154671e-16	-3.9610085e-16	4.2764396e-16	6.6633885e-16	-1.8354182e-16	-17.256403	750	4.8835523e-06
2.445001408808212e-08	0.0017492205	0.00844267	0.7474408	0	0	0.23399998	5.1613164e-16	-3.9528346e-16	4.270748e-16	6.702773e-16	-1.8339715e-16	-17.008072	750	4.016588e-06
2.4460079109544886e-08	0.0002275458	0.007256821	0.7487372	0	0	0.23399998	4.992429e-16	-3.9649191e-16	4.2823834e-16	6.6663224e-16	-1.8371524e-16	-19.484964	750	2.7842202e-06
2.447008231787429e-08	-0.00021509168	0.007930652	0.74795806	0	0	0.23399998	5.1591533e-16	-3.9525993e-16	4.2710612e-16	6.696832e-16	-1.8352406e-16	-18.131687	750	4.732726e-06
2.4480101211880584e-08	1.36171e-05	0.009670715	0.74900424	0	0	0.23399998	5.282124e-16	-3.9509283e-16	4.2674094e-16	6.662496e-16	-1.8378077e-16	-16.15577	750	2.509609e-06
2.449000229554835e-08	-0.0034806333	0.009107478	0.74876	0	0	0.23399998	5.0251606e-16	-3.9507634e-16	4.265088e-16	6.696624e-16	-1.8372082e-16	-13.644803	750	3.8565427e-06
2.450002331535633e-08	-0.0075722914	0.0051364275	0.74995416	0	0	0.23399998	5.1987076e-16	-3.9559483e-16	4.2738188e-16	6.716624e-16	-1.8401384e-16	-18.340656	750	2.671385e-06
2.451003066711412e-08	-0.009522637	0.0024646672	0.7509743	0	0	0.23399998	5.263631e-16	-3.9647841e-16	4.2807505e-16	6.6944174e-16	-1.8426414e-16	-14.674235	750	2.6722564e-06
2.4520125434314318e-08	-0.008662331	-0.00041145016	0.7497978	0	0	0.23399998	5.220673e-16	-3.952416e-16	4.2700913e-16	6.733679e-16	-1.8397549e-16	-14.315005	750	2.803005e-06
2.453009812392224e-08	-0.006164004	-0.000976515	0.7504863	0	0	0.23399998	5.073955e-16	-3.9528974e-16	4.2743146e-16	6.714734e-16	-1.8414441e-16	-17.876457	750	3.4321367e-06
2.4540117512311203e-08	-0.0040211254	-0.0019283587	0.7523229	0	0	0.23399998	5.0497754e-16	-3.964918e-16	4.2871416e-16	6.651532e-16	-1.8459508e-16	-17.123394	750	3.7711782e-06
2.4550122097180478e-08	-0.0053542554	-0.0020604096	0.7535885	0	0	0.23399998	5.1561394e-16	-3.9768017e-16	4.2972327e-16	6.6578293e-16	-1.849056e-16	-16.366539	750	4.0947525e-06
2.4560050106442454e-08	-0.0049245926	-0.0015116553	0.7528567	0	0	0.23399998	5.1995716e-16	-3.9692184e-16	4.2905607e-16	6.681128e-16	-1.8472607e-16	-13.038901	750	2.8434588e-06
2.4570071602513687e-08	-0.0030799555	-0.0009881412	0.75349694	0	0	0.23399998	5.2170226e-16	-3.9793685e-16	4.3016491e-16	6.6778156e-16	-1.8488311e-16	-17.675406	750	3.20197e-06
2.4580151257582558e-08	-0.0022657502	-0.0029117092	0.75375235	0	0	0.23399998	5.2675656e-16	-3.9780143e-16	4.299694e-16	6.6720886e-16	-1.8494579e-16	-16.540321	750	3.8102355e-06
2.4590144174244335e-08	-0.0009821948	-0.00034394345	0.75425047	0	0	0.23399998	5.297954e-16	-3.9837397e-16	4.3047363e-16	6.6724057e-16	-1.8506802e-16	-18.603407	750	2.6080122e-06
2.4600045265369784e-08	0.0004956501	-4.2130647e-05	0.75411123	0	0	0.23399998	5.004459e-16	-3.9790791e-16	4.2979918e-16	6.6742835e-16	-1.8503384e-16	-16.885248	750	4.2602055e-06
2.4610053655667962e-08	0.0039956756	0.0006928672	0.7556205	0	0	0.23399998	5.200344e-16	-3.985946e-16	4.3090834e-16	6.6820396e-16	-1.8540416e-16	-17.206152	750	4.206956e-06
2.4620080859786035e-08	0.006259746	0.0010664926	0.7564658	0	0	0.23399998	5.0443337e-16	-3.994043e-16	4.3135444e-16	6.668229e-16	-1.8561155e-16	-16.983105	750	3.0814106e-06
2.4630005090880674e-08	0.006076727	0.0017398077	0.7554422	0	0	0.23399998	5.140506e-16	-3.9854512e-16	4.307429e-16	6.6356254e-16	-1.8536042e-16	-17.30276	750	3.1792622e-06
2.4640003417880457e-08	0.0065953643	0.0061497902	0.7542041	0	0	0.23399998	5.080896e-16	-3.9784658e-16	4.2968547e-16	6.668304e-16	-1.8505663e-16	-12.292151	750	3.2874018e-06
2.4650034786754695e-08	0.0035346672	0.00696087	0.75665796	0	0	0.23399998	4.9506545e-16	-3.9954875e-16	4.318466e-16	6.6432773e-16	-1.8565874e-16	-15.444732	750	2.722625e-06
2.466004152470031e-08	0.0018102485	0.007839714	0.7566674	0	0	0.23399998	5.07361e-16	-3.9934525e-16	4.3158078e-16	6.6613583e-16	-1.8566105e-16	-15.095788	750	2.7842025e-06
2.4670122130719995e-08	-0.0012442202	0.0057063755	0.7586488	0	0	0.23399998	5.1240655e-16	-4.0069621e-16	4.3289292e-16	6.623679e-16	-1.8614723e-16	-14.708772	750	3.425192e-06
2.4680057875414194e-08	-0.001794043	0.0067118127	0.7594508	0	0	0.23399998	4.919947e-16	-4.0158835e-16	4.3358235e-16	6.6049326e-16	-1.8634399e-16	-18.345047	750	3.7951695e-06
2.4690100297771458e-08	-0.0066175135	0.0044949967	0.7577421	0	0	0.23399998	5.11819e-16	-3.998095e-16	4.319482e-16	6.6264944e-16	-1.8592472e-16	-15.362795	750	4.4849057e-06
2.4700083166440683e-08	-0.0067664627	0.0027208184	0.756475	0	0	0.23399998	4.9181856e-16	-3.9882554e-16	4.3101684e-16	6.6556276e-16	-1.8561382e-16	-16.52221	750	3.7840357e-06
2.471008329636945e-08	-0.004580573	-0.00015225168	0.75756824	0	0	0.23399998	5.25679e-16	-4.001491e-16	4.3218906e-16	6.695344e-16	-1.8588207e-16	-13.283351	750	3.1828793e-06
2.4720113149353877e-08	-0.0052973838	-0.0028126228	0.75799733	0	0	0.23399998	5.2501225e-16	-4.0011939e-16	4.323524e-16	6.694025e-16	-1.8598735e-16	-15.883607	750	3.619115e-06
2.4730095735502757e-08	-0.0036423528	-0.0057370686	0.75725615	0	0	0.23399998	5.247179e-16	-3.9977316e-16	4.3189797e-16	6.686528e-16	-1.8580552e-16	-15.773125	750	3.2204534e-06
2.474001137569509e-08	-0.0006445022	-0.0075421454	0.7575342	0	0	0.23399998	5.056298e-16	-4.0008775e-16	4.3216886e-16	6.677298e-16	-1.8587374e-16	-17.596924	750	2.3000275e-06
2.475013121161676e-08	0.00086550345	-0.007631913	0.7576187	0	0	0.23399998	4.984883e-16	-4.001572e-16	4.3251525e-16	6.6722225e-16	-1.8589447e-16	-15.718939	750	3.0871297e-06
2.47600046056009e-08	0.0051089064	-0.008294018	0.75628453	0	0	0.23399998	5.1822625e-16	-3.998283e-16	4.3177475e-16	6.6930347e-16	-1.8556708e-16	-13.714442	750	2.675854e-06
2.4770134096547107e-08	0.0073002283	-0.008486108	0.75817865	0	0	0.23399998	5.2233134e-16	-4.0017878e-16	4.324882e-16	6.6636214e-16	-1.8603185e-16	-16.391825	750	2.9626626e-06
2.4780048682978027e-08	0.009104109	-0.0045352005	0.75997066	0	0	0.23399998	5.0645153e-16	-4.0169773e-16	4.3411542e-16	6.6491875e-16	-1.8647156e-16	-12.260349	750	2.5443287e-06
2.4790061886014084e-08	0.008121676	-0.003490776	0.76072866	0	0	0.23399998	5.0209816e-16	-4.0183158e-16	4.341296e-16	6.6316745e-16	-1.8665754e-16	-14.131294	750	2.9591101e-06
2.480005709228962e-08	0.0071719103	-0.0005235069	0.75928754	0	0	0.23399998	5.1347016e-16	-4.0058038e-16	4.3280025e-16	6.6202533e-16	-1.8630394e-16	-12.480995	750	2.3562545e-06
2.4810128249361133e-08	0.0046652704	0.0039158724	0.75618124	0	0	0.23399998	5.1603174e-16	-3.9946352e-16	4.3144367e-16	6.662088e-16	-1.8554177e-16	-12.74603	750	4.427417e-06
2.4820022412587827e-08	0.004347748	0.00551143	0.7558517	0	0	0.23399998	5.071458e-16	-3.989172e-16	4.310536e-16	6.688011e-16	-1.8546088e-16	-14.683007	750	3.584426e-06
2.4830114845621136e-08	0.004009244	0.004924888	0.7558561	0	0	0.23399998	5.010699e-16	-3.9913947e-16	4.311659e-16	6.6690377e-16	-1.8546199e-16	-14.009383	750	3.1486823e-06
2.4840032325675846e-08	0.0033713505	0.005175025	0.7564163	0	0	0.23399998	5.1839115e-16	-3.9941378e-16	4.3158155e-16	6.6803413e-16	-1.8559944e-16	-11.603679	750	3.2337075e-06
2.485013237880987e-08	0.0031895107	0.004389303	0.7581091	0	0	0.23399998	5.12309e-16	-4.0115867e-16	4.3326326e-16	6.655588e-16	-1.8601477e-16	-14.801553	750	3.2974713e-06
2.486004496192842e-08	0.0026949767	0.0029076324	0.7592566	0	0	0.23399998	5.214e-16	-4.0148231e-16	4.3393027e-16	6.631369e-16	-1.8629633e-16	-14.908613	750	3.7789548e-06
2.4870085339793822e-08	0.00057927764	-0.0006023273	0.75750124	0	0	0.23399998	5.087099e-16	-4.0054753e-16	4.3274042e-16	6.6844807e-16	-1.8586562e-16	-14.982845	750	3.9540555e-06
2.488000707138559e-08	-0.0014494397	-0.0032291058	0.75607187	0	0	0.23399998	5.17981e-16	-3.9957924e-16	4.3172078e-16	6.703274e-16	-1.8551492e-16	-14.655074	750	3.4830346e-06
2.48900177931077e-08	0.004155504	-0.0013897079	0.75501156	0	0	0.23399998	5.1812275e-16	-3.9898336e-16	4.3098812e-16	6.6932956e-16	-1.8525473e-16	-15.979066	750	3.9225165e-06
2.4900083034174684e-08	0.0037594084	-0.0023892561	0.7567063	0	0	0.23399998	4.9375435e-16	-3.9930224e-16	4.3161805e-16	6.6494024e-16	-1.8567059e-16	-14.964614	750	3.2611144e-06
2.4910073261224702e-08	0.005411596	-0.0034548026	0.75519377	0	0	0.23399998	5.210255e-16	-3.97625e-16	4.2999643e-16	6.660691e-16	-1.8529947e-16	-14.192795	750	3.1930117e-06
2.492006938722468e-08	0.0054402472	-0.0027326196	0.7553493	0	0	0.23399998	4.9055056e-16	-3.987818e-16	4.306055e-16	6.6059125e-16	-1.8533762e-16	-15.432145	750	4.0814266e-06
2.4930116197429192e-08	0.006874834	-0.0010353276	0.75464094	0	0	0.23399998	5.0573293e-16	-3.9804924e-16	4.3002992e-16	6.6264007e-16	-1.851638e-16	-15.316529	750	2.7233077e-06
2.4940152702601127e-08	0.00902456	-0.0002061082	0.7539355	0	0	0.23399998	4.985623e-16	-3.9773112e-16	4.2969613e-16	6.658744e-16	-1.8499074e-16	-16.79001	750	2.5345064e-06
2.4950141203236182e-08	0.0044871494	0.0008329358	0.75265694	0	0	0.23399998	5.238675e-16	-3.9745036e-16	4.2944295e-16	6.690764e-16	-1.84677e-16	-14.680156	750	2.908619e-06
2.4960104942153357e-08	0.00034807785	0.0039692	0.75333554	0	0	0.23399998	5.2066263e-16	-3.9747034e-16	4.2959417e-16	6.6787584e-16	-1.848435e-16	-16.804749	750	3.9738898e-06
2.497011519169081e-08	-0.001328764	0.0034098704	0.7530646	0	0	0.23399998	5.243161e-16	-3.9697433e-16	4.2913564e-16	6.694911e-16	-1.8477702e-16	-12.52972	750	3.015007e-06
2.4980006642618196e-08	-0.0042903014	0.0043890723	0.7547362	0	0	0.23399998	5.0671925e-16	-3.981137e-16	4.300914e-16	6.6695284e-16	-1.8518717e-16	-14.091141	750	2.914226e-06
2.499006740586619e-08	-0.0043949215	0.0056752088	0.75584173	0	0	0.23399998	5.129679e-16	-3.9869724e-16	4.306406e-16	6.645281e-16	-1.8545846e-16	-17.21098	750	3.2832359e-06
2.500013397122667e-08	-0.0043023704	0.005849973	0.754519	0	0	0.23399994	5.2710934e-16	-3.973475e-16	4.293205e-16	6.6844844e-16	-1.851338e-16	-12.794662	750	2.8487873e-06
2.5010089358978104e-08	-0.006321013	0.0025954363	0.7548034	0	0	0.23398994	5.0974115e-16	-3.9728754e-16	4.2905414e-16	6.652573e-16	-1.8519571e-16	-14.934158	750	3.2414198e-06
2.5020086427228317e-08	-0.0065697907	0.0027744034	0.7547945	0	0	0.23397993	5.116588e-16	-3.9768139e-16	4.2968306e-16	6.649881e-16	-1.851856e-16	-13.715293	750	4.2173783e-06
2.5030127471097643e-08	-0.007390095	0.0034171597	0.7566658	0	0	0.23396991	4.893758e-16	-3.9866522e-16	4.3084559e-16	6.670313e-16	-1.8563676e-16	-13.122551	750	3.0276194e-06
2.504002189329948e-08	-0.008354578	0.0031910096	0.7569657	0	0	0.23395993	5.2330754e-16	-3.9845399e-16	4.307676e-16	6.7386304e-16	-1.8570248e-16	-12.833175	750	3.5293342e-06
2.5050050979704828e-08	-0.009094475	-0.0005278868	0.75843096	0	0	0.23394991	5.22058e-16	-3.9970124e-16	4.319039e-16	6.703125e-16	-1.8605394e-16	-13.998553	750	3.0608367e-06
2.506015102396354e-08	-0.0100107	-0.0040399134	0.76011187	0	0	0.23393987	5.130055e-16	-4.0066712e-16	4.3300068e-16	6.666412e-16	-1.8645825e-16	-13.333737	750	3.351512e-06
2.507004124235153e-08	-0.009657043	-0.0023261853	0.76031506	0	0	0.2339299	5.089455e-16	-4.004293e-16	4.326327e-16	6.637989e-16	-1.8650023e-16	-13.644228	750	6.178063e-06
2.5080029295744567e-08	-0.011624509	-0.004076625	0.76145166	0	0	0.23392007	5.145507e-16	-4.0150476e-16	4.3394096e-16	6.6327963e-16	-1.8677107e-16	-14.303711	750	2.8974798e-06
2.50900952954574e-08	-0.01027941	-0.006707262	0.7602489	0	0	0.23390986	5.170738e-16	-4.0118419e-16	4.3310642e-16	6.646449e-16	-1.86468e-16	-10.373039	750	3.985224e-06
2.5100046334240215e-08	-0.008307977	-0.005379194	0.75958514	0	0	0.23390004	5.116205e-16	-4.003296e-16	4.3285718e-16	6.659803e-16	-1.8629729e-16	-13.3727	750	4.945376e-06
2.5110010282174668e-08	-0.0078796055	-0.0073545733	0.7587608	0	0	0.23389004	5.1000563e-16	-4.0080834e-16	4.329925e-16	6.6945154e-16	-1.8608718e-16	-12.918148	750	3.912744e-06
2.5120037605650704e-08	-0.0063241017	-0.008266787	0.75802195	0	0	0.23388001	5.117092e-16	-4.0013394e-16	4.3225452e-16	6.6670985e-16	-1.8589799e-16	-15.395904	750	3.135923e-06
2.5130041109792567e-08	-0.0067267963	-0.008442273	0.757909	0	0	0.23387	4.975979e-16	-4.0068727e-16	4.3273195e-16	6.6338625e-16	-1.8586232e-16	-16.175873	750	3.1002733e-06
2.514004171971434e-08	-0.0046757734	-0.010142706	0.75860226	0	0	0.23386	5.2214494e-16	-4.0066514e-16	4.3294313e-16	6.630796e-16	-1.8602442e-16	-13.680084	750	3.5498438e-06
2.5150140376901562e-08	-0.0018519021	-0.0077678817	0.75909287	0	0	0.2338498	5.01736e-16	-4.0100467e-16	4.3334417e-16	6.646607e-16	-1.8613665e-16	-16.0076	750	2.9299792e-06
2.5160142087500178e-08	-0.00019221244	-0.00931301	0.75964385	0	0	0.23383978	5.142883e-16	-4.0153975e-16	4.3415677e-16	6.660824e-16	-1.8626378e-16	-12.540739	750	3.709652e-06
2.517003093309361e-08	0.0026593923	-0.00810871	0.7582071	0	0	0.23382998	5.101561e-16	-3.998866e-16	4.3235907e-16	6.7075724e-16	-1.8590365e-16	-15.192577	750	3.378547e-06
2.518007843850095e-08	0.006056064	-0.0073466166	0.7589097	0	0	0.23381995	5.210328e-16	-4.005281e-16	4.3291134e-16	6.699324e-16	-1.8606791e-16	-14.966427	750	2.833542e-06
2.5190118770299813e-08	0.0049720686	-0.00670583	0.7592673	0	0	0.23380993	5.056339e-16	-4.004363e-16	4.3278312e-16	6.6785726e-16	-1.8614761e-16	-14.316333	750	2.6207217e-06
2.5200031083152712e-08	0.004793373	-0.008261157	0.7618146	0	0	0.23379995	5.1782253e-16	-4.0254505e-16	4.348639e-16	6.6508683e-16	-1.8676421e-16	-11.37077	750	2.9499827e-06
2.5210047430609025e-08	0.004385669	-0.010103898	0.7609165	0	0	0.23378994	5.0784776e-16	-4.0192425e-16	4.3432086e-16	6.677454e-16	-1.8653603e-16	-13.448702	750	3.2164776e-06
2.5220015000651307e-08	0.00498869	-0.007166225	0.76073694	0	0	0.23377994	5.309272e-16	-4.0155503e-16	4.3412016e-16	6.6903e-16	-1.8648407e-16	-14.228679	750	3.8124115e-06
2.5230128171104202e-08	0.0060617975	-0.005319769	0.7617982	0	0	0.23376988	5.174267e-16	-4.0261826e-16	4.3512358e-16	6.6858243e-16	-1.8673617e-16	-13.313529	750	2.3141663e-06
2.5240060528771894e-08	0.0033088422	-0.0038710027	0.76143634	0	0	0.2337599	5.283188e-16	-4.019383e-16	4.3443176e-16	6.6817733e-16	-1.8663951e-16	-13.082621	750	3.4654588e-06
